
Predictions were generated on 10-Aug-2025 at 22:29:43 using OpenFAST, compiled as a DLL S-Function for Simulink as a 64-bit application using single precision at commit v3.5.3
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: Generated with AeroElasticSE FAST driver

Time	Wind1VelX	WindMeas1	BldPitch1	GenSpeed	LSSGagVxa	RotSpeed	NcIMURAys	NcIMUTAxs	RootMyc1	RootMyc2	RootMyc3	Azimuth	PtchPMzc1	GenPwr	GenTq	BlPitchC1	BlPitchC2	BlPitchC3
(s)	(m/s)	INVALID	(deg)	(rpm)	(rpm)	(rpm)	(deg/s^2)	(m/s^2)	(kN-m)	(kN-m)	(kN-m)	(deg)	(deg)	(kW)	(kN-m)	(deg)	(deg)	(deg)
  234.7500	 1.582E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 1.821E-01	 1.625E-01	 5.025E+03	 2.827E+03	 4.408E+03	 3.511E+01	 1.500E+01	 3.391E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  234.7750	 1.582E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 1.619E-01	 1.594E-01	 4.975E+03	 2.786E+03	 4.475E+03	 3.687E+01	 1.500E+01	 3.392E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  234.8000	 1.582E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 1.019E-01	 1.501E-01	 4.945E+03	 2.770E+03	 4.490E+03	 3.862E+01	 1.500E+01	 3.392E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  234.8250	 1.582E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 4.147E-02	 1.417E-01	 4.920E+03	 2.769E+03	 4.518E+03	 4.038E+01	 1.500E+01	 3.392E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  234.8500	 1.583E+01	 0.000E+00	 1.477E+01	 1.136E+03	 1.171E+01	 1.171E+01	-2.253E-03	 1.328E-01	 4.877E+03	 2.755E+03	 4.561E+03	 4.214E+01	 1.477E+01	 3.393E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  234.8750	 1.583E+01	 0.000E+00	 1.500E+01	 1.136E+03	 1.171E+01	 1.171E+01	 8.465E-02	 1.687E-01	 4.946E+03	 2.887E+03	 4.769E+03	 4.389E+01	 1.500E+01	 3.393E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  234.9000	 1.583E+01	 0.000E+00	 1.485E+01	 1.136E+03	 1.171E+01	 1.171E+01	-7.433E-02	 1.123E-01	 4.718E+03	 2.708E+03	 4.675E+03	 4.565E+01	 1.485E+01	 3.393E+03	 2.908E+01	 1.487E+01	 1.487E+01	 1.487E+01
  234.9250	 1.583E+01	 0.000E+00	 1.485E+01	 1.136E+03	 1.172E+01	 1.172E+01	-1.260E-02	 1.274E-01	 4.744E+03	 2.784E+03	 4.777E+03	 4.741E+01	 1.485E+01	 3.394E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  234.9500	 1.583E+01	 0.000E+00	 1.528E+01	 1.137E+03	 1.172E+01	 1.172E+01	-2.957E-02	 1.131E-01	 4.682E+03	 2.772E+03	 4.776E+03	 4.916E+01	 1.528E+01	 3.394E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  234.9750	 1.583E+01	 0.000E+00	 1.480E+01	 1.137E+03	 1.172E+01	 1.172E+01	-1.792E-01	 2.355E-02	 4.347E+03	 2.449E+03	 4.541E+03	 5.092E+01	 1.480E+01	 3.395E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.0000	 1.583E+01	 0.000E+00	 1.507E+01	 1.137E+03	 1.172E+01	 1.172E+01	 1.722E-01	 1.130E-01	 4.626E+03	 2.761E+03	 4.838E+03	 5.268E+01	 1.507E+01	 3.396E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  235.0250	 1.583E+01	 0.000E+00	 1.505E+01	 1.137E+03	 1.173E+01	 1.173E+01	 1.354E-01	 5.186E-02	 4.410E+03	 2.531E+03	 4.657E+03	 5.444E+01	 1.505E+01	 3.396E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  235.0500	 1.583E+01	 0.000E+00	 1.485E+01	 1.138E+03	 1.173E+01	 1.173E+01	 2.832E-01	 5.363E-02	 4.395E+03	 2.480E+03	 4.639E+03	 5.620E+01	 1.485E+01	 3.397E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.0750	 1.583E+01	 0.000E+00	 1.510E+01	 1.138E+03	 1.173E+01	 1.173E+01	 4.342E-01	 8.605E-02	 4.536E+03	 2.613E+03	 4.747E+03	 5.796E+01	 1.510E+01	 3.398E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.1000	 1.583E+01	 0.000E+00	 1.497E+01	 1.138E+03	 1.173E+01	 1.173E+01	 2.690E-01	 2.219E-02	 4.367E+03	 2.423E+03	 4.560E+03	 5.972E+01	 1.497E+01	 3.398E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.1250	 1.583E+01	 0.000E+00	 1.500E+01	 1.138E+03	 1.173E+01	 1.173E+01	 2.527E-01	 3.006E-02	 4.458E+03	 2.510E+03	 4.618E+03	 6.148E+01	 1.500E+01	 3.399E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.1500	 1.583E+01	 0.000E+00	 1.500E+01	 1.138E+03	 1.173E+01	 1.173E+01	 1.117E-01	 6.530E-03	 4.439E+03	 2.504E+03	 4.601E+03	 6.324E+01	 1.500E+01	 3.399E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  235.1750	 1.583E+01	 0.000E+00	 1.477E+01	 1.138E+03	 1.173E+01	 1.173E+01	-1.221E-02	-1.239E-02	 4.419E+03	 2.495E+03	 4.599E+03	 6.500E+01	 1.477E+01	 3.399E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  235.2000	 1.583E+01	 0.000E+00	 1.545E+01	 1.138E+03	 1.173E+01	 1.173E+01	-3.552E-02	 1.432E-02	 4.559E+03	 2.662E+03	 4.742E+03	 6.676E+01	 1.545E+01	 3.399E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  235.2250	 1.583E+01	 0.000E+00	 1.462E+01	 1.138E+03	 1.173E+01	 1.173E+01	-5.543E-01	-1.272E-01	 4.124E+03	 2.292E+03	 4.399E+03	 6.852E+01	 1.462E+01	 3.399E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.2500	 1.583E+01	 0.000E+00	 1.515E+01	 1.138E+03	 1.173E+01	 1.173E+01	-2.403E-01	 1.963E-02	 4.712E+03	 2.902E+03	 4.888E+03	 7.028E+01	 1.515E+01	 3.398E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.2750	 1.583E+01	 0.000E+00	 1.497E+01	 1.138E+03	 1.173E+01	 1.173E+01	-7.128E-01	-1.015E-01	 4.347E+03	 2.643E+03	 4.583E+03	 7.204E+01	 1.497E+01	 3.398E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.3000	 1.583E+01	 0.000E+00	 1.500E+01	 1.138E+03	 1.173E+01	 1.173E+01	-6.603E-01	-8.456E-02	 4.430E+03	 2.767E+03	 4.640E+03	 7.380E+01	 1.500E+01	 3.398E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.3250	 1.583E+01	 0.000E+00	 1.500E+01	 1.138E+03	 1.173E+01	 1.173E+01	-6.715E-01	-9.780E-02	 4.389E+03	 2.836E+03	 4.642E+03	 7.556E+01	 1.500E+01	 3.398E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.3500	 1.583E+01	 0.000E+00	 1.500E+01	 1.138E+03	 1.173E+01	 1.173E+01	-6.047E-01	-1.085E-01	 4.294E+03	 2.878E+03	 4.619E+03	 7.732E+01	 1.500E+01	 3.398E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.3750	 1.583E+01	 0.000E+00	 1.500E+01	 1.138E+03	 1.173E+01	 1.173E+01	-4.565E-01	-1.056E-01	 4.252E+03	 2.968E+03	 4.622E+03	 7.908E+01	 1.500E+01	 3.399E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.4000	 1.583E+01	 0.000E+00	 1.500E+01	 1.138E+03	 1.173E+01	 1.173E+01	-2.335E-01	-9.641E-02	 4.229E+03	 3.050E+03	 4.620E+03	 8.084E+01	 1.500E+01	 3.399E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.4250	 1.583E+01	 0.000E+00	 1.500E+01	 1.138E+03	 1.174E+01	 1.174E+01	 5.823E-03	-8.853E-02	 4.199E+03	 3.114E+03	 4.600E+03	 8.260E+01	 1.500E+01	 3.399E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  235.4500	 1.583E+01	 0.000E+00	 1.477E+01	 1.139E+03	 1.174E+01	 1.174E+01	 2.142E-01	-8.412E-02	 4.152E+03	 3.175E+03	 4.569E+03	 8.436E+01	 1.477E+01	 3.400E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  235.4750	 1.583E+01	 0.000E+00	 1.545E+01	 1.139E+03	 1.174E+01	 1.174E+01	 4.966E-01	-3.927E-02	 4.254E+03	 3.382E+03	 4.670E+03	 8.612E+01	 1.545E+01	 3.401E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  235.5000	 1.583E+01	 0.000E+00	 1.462E+01	 1.139E+03	 1.174E+01	 1.174E+01	 3.516E-01	-1.540E-01	 3.776E+03	 3.019E+03	 4.303E+03	 8.788E+01	 1.462E+01	 3.401E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.5250	 1.583E+01	 0.000E+00	 1.515E+01	 1.139E+03	 1.174E+01	 1.174E+01	 9.078E-01	 1.350E-02	 4.343E+03	 3.623E+03	 4.805E+03	 8.964E+01	 1.515E+01	 3.402E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.5500	 1.583E+01	 0.000E+00	 1.497E+01	 1.139E+03	 1.175E+01	 1.175E+01	 6.359E-01	-8.825E-02	 3.958E+03	 3.331E+03	 4.506E+03	 9.140E+01	 1.497E+01	 3.402E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  235.5750	 1.583E+01	 0.000E+00	 1.477E+01	 1.139E+03	 1.175E+01	 1.175E+01	 6.558E-01	-6.767E-02	 4.019E+03	 3.439E+03	 4.593E+03	 9.316E+01	 1.477E+01	 3.403E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  235.6000	 1.583E+01	 0.000E+00	 1.545E+01	 1.140E+03	 1.175E+01	 1.175E+01	 6.188E-01	-3.647E-02	 4.123E+03	 3.621E+03	 4.752E+03	 9.493E+01	 1.545E+01	 3.403E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  235.6250	 1.583E+01	 0.000E+00	 1.462E+01	 1.140E+03	 1.175E+01	 1.175E+01	 1.609E-01	-1.744E-01	 3.596E+03	 3.150E+03	 4.386E+03	 9.669E+01	 1.462E+01	 3.403E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.6500	 1.583E+01	 0.000E+00	 1.515E+01	 1.140E+03	 1.175E+01	 1.175E+01	 4.459E-01	-2.344E-02	 4.129E+03	 3.660E+03	 4.925E+03	 9.845E+01	 1.515E+01	 3.403E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.6750	 1.583E+01	 0.000E+00	 1.497E+01	 1.140E+03	 1.175E+01	 1.175E+01	 2.753E-02	-1.281E-01	 3.709E+03	 3.289E+03	 4.675E+03	 1.002E+02	 1.497E+01	 3.403E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.7000	 1.583E+01	 0.000E+00	 1.500E+01	 1.140E+03	 1.175E+01	 1.175E+01	-5.949E-02	-1.051E-01	 3.751E+03	 3.354E+03	 4.827E+03	 1.020E+02	 1.500E+01	 3.403E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.7250	 1.583E+01	 0.000E+00	 1.500E+01	 1.140E+03	 1.175E+01	 1.175E+01	-2.706E-01	-1.100E-01	 3.716E+03	 3.382E+03	 4.910E+03	 1.037E+02	 1.500E+01	 3.403E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.7500	 1.583E+01	 0.000E+00	 1.500E+01	 1.140E+03	 1.175E+01	 1.175E+01	-4.909E-01	-1.208E-01	 3.657E+03	 3.386E+03	 4.957E+03	 1.055E+02	 1.500E+01	 3.403E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.7750	 1.583E+01	 0.000E+00	 1.500E+01	 1.140E+03	 1.175E+01	 1.175E+01	-6.423E-01	-1.271E-01	 3.606E+03	 3.384E+03	 5.008E+03	 1.073E+02	 1.500E+01	 3.403E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.8000	 1.584E+01	 0.000E+00	 1.500E+01	 1.140E+03	 1.175E+01	 1.175E+01	-7.376E-01	-1.333E-01	 3.543E+03	 3.359E+03	 5.034E+03	 1.090E+02	 1.500E+01	 3.404E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.8250	 1.584E+01	 0.000E+00	 1.500E+01	 1.140E+03	 1.175E+01	 1.175E+01	-7.773E-01	-1.370E-01	 3.474E+03	 3.343E+03	 5.047E+03	 1.108E+02	 1.500E+01	 3.404E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.8500	 1.584E+01	 0.000E+00	 1.500E+01	 1.140E+03	 1.175E+01	 1.175E+01	-7.540E-01	-1.369E-01	 3.398E+03	 3.346E+03	 5.052E+03	 1.125E+02	 1.500E+01	 3.404E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  235.8750	 1.584E+01	 0.000E+00	 1.500E+01	 1.140E+03	 1.175E+01	 1.175E+01	-6.009E-01	-1.205E-01	 3.349E+03	 3.363E+03	 5.077E+03	 1.143E+02	 1.500E+01	 3.405E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  235.9000	 1.584E+01	 0.000E+00	 1.477E+01	 1.140E+03	 1.176E+01	 1.176E+01	-4.322E-01	-1.049E-01	 3.304E+03	 3.388E+03	 5.082E+03	 1.161E+02	 1.477E+01	 3.405E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  235.9250	 1.584E+01	 0.000E+00	 1.500E+01	 1.140E+03	 1.176E+01	 1.176E+01	-1.834E-01	-5.213E-02	 3.413E+03	 3.562E+03	 5.189E+03	 1.178E+02	 1.500E+01	 3.406E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  235.9500	 1.584E+01	 0.000E+00	 1.485E+01	 1.141E+03	 1.176E+01	 1.176E+01	-1.932E-01	-8.804E-02	 3.222E+03	 3.461E+03	 5.009E+03	 1.196E+02	 1.485E+01	 3.406E+03	 2.908E+01	 1.487E+01	 1.487E+01	 1.487E+01
  235.9750	 1.584E+01	 0.000E+00	 1.485E+01	 1.141E+03	 1.176E+01	 1.176E+01	 3.018E-02	-4.470E-02	 3.328E+03	 3.599E+03	 5.079E+03	 1.214E+02	 1.485E+01	 3.407E+03	 2.908E+01	 1.485E+01	 1.485E+01	 1.485E+01
  236.0000	 1.584E+01	 0.000E+00	 1.482E+01	 1.141E+03	 1.176E+01	 1.176E+01	 1.604E-01	-2.952E-02	 3.337E+03	 3.649E+03	 5.061E+03	 1.231E+02	 1.482E+01	 3.407E+03	 2.908E+01	 1.482E+01	 1.482E+01	 1.482E+01
  236.0250	 1.584E+01	 0.000E+00	 1.480E+01	 1.141E+03	 1.176E+01	 1.176E+01	 3.166E-01	-8.440E-03	 3.347E+03	 3.700E+03	 5.062E+03	 1.249E+02	 1.480E+01	 3.407E+03	 2.908E+01	 1.480E+01	 1.480E+01	 1.480E+01
  236.0500	 1.584E+01	 0.000E+00	 1.478E+01	 1.141E+03	 1.176E+01	 1.176E+01	 4.288E-01	 1.056E-02	 3.363E+03	 3.757E+03	 5.069E+03	 1.267E+02	 1.478E+01	 3.408E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  236.0750	 1.584E+01	 0.000E+00	 1.520E+01	 1.141E+03	 1.176E+01	 1.176E+01	 4.601E-01	 2.271E-02	 3.381E+03	 3.801E+03	 5.066E+03	 1.284E+02	 1.520E+01	 3.408E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  236.1000	 1.584E+01	 0.000E+00	 1.473E+01	 1.141E+03	 1.177E+01	 1.177E+01	 2.885E-01	-4.033E-02	 3.112E+03	 3.593E+03	 4.842E+03	 1.302E+02	 1.473E+01	 3.408E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  236.1250	 1.584E+01	 0.000E+00	 1.500E+01	 1.141E+03	 1.177E+01	 1.177E+01	 5.241E-01	 6.649E-02	 3.478E+03	 3.944E+03	 5.174E+03	 1.320E+02	 1.500E+01	 3.408E+03	 2.908E+01	 1.495E+01	 1.495E+01	 1.495E+01
  236.1500	 1.584E+01	 0.000E+00	 1.498E+01	 1.141E+03	 1.177E+01	 1.177E+01	 3.131E-01	 2.189E-02	 3.290E+03	 3.813E+03	 5.028E+03	 1.337E+02	 1.498E+01	 3.408E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  236.1750	 1.584E+01	 0.000E+00	 1.500E+01	 1.141E+03	 1.177E+01	 1.177E+01	 2.045E-01	 2.264E-02	 3.266E+03	 3.840E+03	 5.038E+03	 1.355E+02	 1.500E+01	 3.409E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  236.2000	 1.584E+01	 0.000E+00	 1.502E+01	 1.142E+03	 1.177E+01	 1.177E+01	 4.776E-02	 1.762E-02	 3.243E+03	 3.871E+03	 5.043E+03	 1.372E+02	 1.502E+01	 3.409E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  236.2250	 1.584E+01	 0.000E+00	 1.505E+01	 1.142E+03	 1.177E+01	 1.177E+01	-8.938E-02	 1.131E-02	 3.193E+03	 3.867E+03	 5.036E+03	 1.390E+02	 1.505E+01	 3.409E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  236.2500	 1.584E+01	 0.000E+00	 1.485E+01	 1.142E+03	 1.177E+01	 1.177E+01	-1.748E-01	 1.144E-02	 3.134E+03	 3.897E+03	 5.039E+03	 1.408E+02	 1.485E+01	 3.410E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  236.2750	 1.584E+01	 0.000E+00	 1.487E+01	 1.142E+03	 1.177E+01	 1.177E+01	-8.334E-02	 6.001E-02	 3.214E+03	 4.070E+03	 5.179E+03	 1.425E+02	 1.487E+01	 3.411E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  236.3000	 1.585E+01	 0.000E+00	 1.497E+01	 1.142E+03	 1.178E+01	 1.178E+01	-1.046E-01	 6.327E-02	 3.121E+03	 4.116E+03	 5.156E+03	 1.443E+02	 1.497E+01	 3.411E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  236.3250	 1.585E+01	 0.000E+00	 1.485E+01	 1.143E+03	 1.178E+01	 1.178E+01	-1.207E-01	 5.690E-02	 3.006E+03	 4.098E+03	 5.113E+03	 1.461E+02	 1.485E+01	 3.412E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  236.3500	 1.585E+01	 0.000E+00	 1.530E+01	 1.143E+03	 1.178E+01	 1.178E+01	-4.329E-02	 9.441E-02	 3.097E+03	 4.216E+03	 5.226E+03	 1.478E+02	 1.530E+01	 3.413E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  236.3750	 1.585E+01	 0.000E+00	 1.482E+01	 1.143E+03	 1.179E+01	 1.179E+01	-2.404E-01	 2.270E-02	 2.793E+03	 3.992E+03	 4.979E+03	 1.496E+02	 1.482E+01	 3.414E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  236.4000	 1.585E+01	 0.000E+00	 1.510E+01	 1.143E+03	 1.179E+01	 1.179E+01	 4.033E-02	 1.219E-01	 3.115E+03	 4.320E+03	 5.295E+03	 1.514E+02	 1.510E+01	 3.415E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  236.4250	 1.585E+01	 0.000E+00	 1.485E+01	 1.144E+03	 1.179E+01	 1.179E+01	-6.480E-02	 7.819E-02	 2.882E+03	 4.221E+03	 5.085E+03	 1.532E+02	 1.485E+01	 3.416E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  236.4500	 1.585E+01	 0.000E+00	 1.487E+01	 1.144E+03	 1.179E+01	 1.179E+01	 8.152E-02	 1.200E-01	 2.969E+03	 4.396E+03	 5.166E+03	 1.549E+02	 1.487E+01	 3.416E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  236.4750	 1.585E+01	 0.000E+00	 1.543E+01	 1.144E+03	 1.180E+01	 1.180E+01	 7.581E-02	 1.146E-01	 2.920E+03	 4.437E+03	 5.098E+03	 1.567E+02	 1.543E+01	 3.417E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  236.5000	 1.585E+01	 0.000E+00	 1.440E+01	 1.144E+03	 1.180E+01	 1.180E+01	-1.762E-01	 1.023E-02	 2.525E+03	 4.134E+03	 4.726E+03	 1.585E+02	 1.440E+01	 3.417E+03	 2.908E+01	 1.492E+01	 1.492E+01	 1.492E+01
  236.5250	 1.585E+01	 0.000E+00	 1.515E+01	 1.144E+03	 1.180E+01	 1.180E+01	 3.826E-01	 2.132E-01	 3.256E+03	 4.787E+03	 5.374E+03	 1.602E+02	 1.515E+01	 3.418E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  236.5500	 1.585E+01	 0.000E+00	 1.482E+01	 1.145E+03	 1.180E+01	 1.180E+01	-6.879E-02	 5.598E-02	 2.710E+03	 4.353E+03	 4.809E+03	 1.620E+02	 1.482E+01	 3.418E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  236.5750	 1.585E+01	 0.000E+00	 1.530E+01	 1.145E+03	 1.180E+01	 1.180E+01	 1.484E-01	 1.175E-01	 2.895E+03	 4.579E+03	 4.962E+03	 1.638E+02	 1.530E+01	 3.418E+03	 2.908E+01	 1.485E+01	 1.485E+01	 1.485E+01
  236.6000	 1.585E+01	 0.000E+00	 1.437E+01	 1.145E+03	 1.180E+01	 1.180E+01	-9.990E-02	 2.998E-02	 2.618E+03	 4.385E+03	 4.640E+03	 1.655E+02	 1.437E+01	 3.419E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  236.6250	 1.585E+01	 0.000E+00	 1.555E+01	 1.145E+03	 1.180E+01	 1.180E+01	 3.758E-01	 1.969E-01	 3.208E+03	 4.927E+03	 5.155E+03	 1.673E+02	 1.555E+01	 3.419E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  236.6500	 1.585E+01	 0.000E+00	 1.477E+01	 1.145E+03	 1.181E+01	 1.181E+01	-2.538E-01	-4.380E-02	 2.356E+03	 4.228E+03	 4.308E+03	 1.691E+02	 1.477E+01	 3.420E+03	 2.908E+01	 1.502E+01	 1.502E+01	 1.502E+01
  236.6750	 1.585E+01	 0.000E+00	 1.510E+01	 1.145E+03	 1.181E+01	 1.181E+01	 2.586E-01	 1.032E-01	 2.838E+03	 4.711E+03	 4.776E+03	 1.708E+02	 1.510E+01	 3.420E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  236.7000	 1.585E+01	 0.000E+00	 1.462E+01	 1.145E+03	 1.181E+01	 1.181E+01	 1.179E-01	 4.229E-02	 2.621E+03	 4.553E+03	 4.531E+03	 1.726E+02	 1.462E+01	 3.420E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  236.7250	 1.586E+01	 0.000E+00	 1.555E+01	 1.146E+03	 1.181E+01	 1.181E+01	 3.965E-01	 1.171E-01	 2.840E+03	 4.767E+03	 4.765E+03	 1.744E+02	 1.555E+01	 3.421E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  236.7500	 1.586E+01	 0.000E+00	 1.437E+01	 1.146E+03	 1.181E+01	 1.181E+01	-2.485E-02	-6.206E-02	 2.176E+03	 4.229E+03	 4.162E+03	 1.762E+02	 1.437E+01	 3.421E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  236.7750	 1.586E+01	 0.000E+00	 1.560E+01	 1.146E+03	 1.181E+01	 1.181E+01	 6.212E-01	 1.619E-01	 2.939E+03	 4.905E+03	 4.952E+03	 1.779E+02	 1.560E+01	 3.422E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  236.8000	 1.586E+01	 0.000E+00	 1.437E+01	 1.146E+03	 1.181E+01	 1.181E+01	-9.333E-02	-8.448E-02	 2.091E+03	 4.182E+03	 4.144E+03	 1.797E+02	 1.437E+01	 3.422E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  236.8250	 1.586E+01	 0.000E+00	 1.560E+01	 1.146E+03	 1.181E+01	 1.181E+01	 5.163E-01	 1.387E-01	 2.843E+03	 4.870E+03	 4.938E+03	 1.815E+02	 1.560E+01	 3.422E+03	 2.908E+01	 1.490E+01	 1.490E+01	 1.490E+01
  236.8500	 1.586E+01	 0.000E+00	 1.437E+01	 1.146E+03	 1.182E+01	 1.182E+01	-3.490E-01	-1.116E-01	 2.085E+03	 4.205E+03	 4.128E+03	 1.833E+02	 1.437E+01	 3.423E+03	 2.908E+01	 1.507E+01	 1.507E+01	 1.507E+01
  236.8750	 1.586E+01	 0.000E+00	 1.560E+01	 1.146E+03	 1.182E+01	 1.182E+01	 2.056E-01	 1.078E-01	 2.849E+03	 4.905E+03	 4.901E+03	 1.850E+02	 1.560E+01	 3.423E+03	 2.908E+01	 1.497E+01	 1.497E+01	 1.497E+01
  236.9000	 1.586E+01	 0.000E+00	 1.460E+01	 1.146E+03	 1.182E+01	 1.182E+01	-6.645E-01	-1.386E-01	 2.126E+03	 4.264E+03	 4.082E+03	 1.868E+02	 1.460E+01	 3.423E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  236.9250	 1.586E+01	 0.000E+00	 1.515E+01	 1.146E+03	 1.182E+01	 1.182E+01	-2.215E-01	 4.292E-02	 2.798E+03	 4.846E+03	 4.742E+03	 1.886E+02	 1.515E+01	 3.423E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  236.9500	 1.586E+01	 0.000E+00	 1.497E+01	 1.146E+03	 1.182E+01	 1.182E+01	-7.118E-01	-7.264E-02	 2.564E+03	 4.576E+03	 4.382E+03	 1.903E+02	 1.497E+01	 3.423E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
  236.9750	 1.586E+01	 0.000E+00	 1.500E+01	 1.146E+03	 1.182E+01	 1.182E+01	-6.897E-01	-5.697E-02	 2.687E+03	 4.632E+03	 4.453E+03	 1.921E+02	 1.500E+01	 3.423E+03	 2.908E+01	 1.500E+01	 1.500E+01	 1.500E+01
